dataset_id,row_id,latitude,longitude,species_name,scientific_name,common_name,itis_tsn,group_size,series_id,date_time,timezone,ds_type,platform,provider,lprecision,tprecision,oceano,notes,last_mod
945,945_254,41.744722,-71.3575,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,4/9/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_254"", ""obsDate"": ""2007-04-09"", ""longitude"": -71.358, ""latitude"": 41.745, ""SSH"": {""AVISO"": {""8DAYS"": -7.07}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 0.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_594,41.328333,-72.002778,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,4/2/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_594"", ""obsDate"": ""2007-04-02"", ""longitude"": -72.003, ""latitude"": 41.328, ""SST"": {""PF51"": {""YEAR"": 11.85, ""MONTH"": 5.625}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 21.42}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -16.16}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 5.31, ""MONTH"": 3.14, ""8DAYS"": 3.07}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.99, ""YEAR"": 4.74}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 23.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_47,41.176389,-71.558889,Grey Seal,Halichoerus grypus,Atlantic gray seal,180653,1,,3/24/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_47"", ""obsDate"": ""2007-03-24"", ""longitude"": -71.559, ""latitude"": 41.176, ""SST"": {""PF51"": {""YEAR"": 9.9, ""MONTH"": 4.575, ""8DAYS"": 4.875}, ""OISST"": {""DAY"": 4.75, ""8DAYS"": 4.69, ""MONTH"": 4.21, ""YEAR"": 12.45}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 14.75}, ""HYCOM"": {""MONTH"": 4.33, ""YEAR"": 12.41}}, ""SSH"": {""AVISO"": {""8DAYS"": -23.91}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.2, ""MONTH"": 2.26, ""8DAYS"": 1.39}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.46, ""MONTH"": 2.08, ""YEAR"": 2.12}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.33, ""YEAR"": 31.44}}, ""BATH"": {""ETOPO1"": -15.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_46,41.377778,-71.549167,Grey Seal,Halichoerus grypus,Atlantic gray seal,180653,1,,3/22/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_46"", ""obsDate"": ""2007-03-22"", ""longitude"": -71.549, ""latitude"": 41.378, ""SST"": {""PF51"": {""YEAR"": 10.275, ""MONTH"": 3.675, ""8DAYS"": 4.2}, ""OISST"": {""DAY"": 4.31, ""8DAYS"": 4.22, ""MONTH"": 3.83, ""YEAR"": 12.17}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": 4.05, ""YEAR"": 12.33}}, ""SSH"": {""AVISO"": {""8DAYS"": -23.21}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.43, ""MONTH"": 1.88}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.88, ""YEAR"": 2.33}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.35, ""YEAR"": 31.44}}, ""BATH"": {""ETOPO1"": 9.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_786,41.440278,-71.445833,Harbor porpoise,Phocoena phocoena,Harbor Porpoise,180473,1,,3/18/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_786"", ""obsDate"": ""2007-03-18"", ""longitude"": -71.446, ""latitude"": 41.44, ""SST"": {""PF51"": {""YEAR"": 12.75, ""MONTH"": 3.675}, ""OISST"": {""DAY"": 3.76, ""8DAYS"": 3.71, ""MONTH"": 3.95, ""YEAR"": 12.21}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.48}, ""HYCOM"": {""MONTH"": 3.95, ""YEAR"": 12.12}}, ""SSH"": {""AVISO"": {""8DAYS"": -23.21}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 9.43, ""YEAR"": 9.06}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.3, ""YEAR"": 31.46}}, ""BATH"": {""ETOPO1"": -6.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_638,41.351389,-71.910278,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,3/13/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_638"", ""obsDate"": ""2007-03-13"", ""longitude"": -71.91, ""latitude"": 41.351, ""SST"": {""PF51"": {""YEAR"": 11.925, ""MONTH"": 3.525, ""8DAYS"": 3.375}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -17.91}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_874,41.3143,-72.8813,Unidentified Odontocete,Odontoceti,toothed whales,180404,1,,3/11/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_874"", ""obsDate"": ""2007-03-11"", ""longitude"": -72.881, ""latitude"": 41.314, ""SST"": {""PF51"": {""YEAR"": 23.325}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -16.91}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 7.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_852,41.188889,-71.583333,Sowerby's beaked whale,Mesoplodon bidens,Sowerby's Beaked Whale,180515,1,,2/22/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_852"", ""obsDate"": ""2007-02-22"", ""longitude"": -71.583, ""latitude"": 41.189, ""SST"": {""PF51"": {""YEAR"": 8.1, ""MONTH"": 4.275, ""8DAYS"": 4.125}, ""OISST"": {""DAY"": 4.53, ""8DAYS"": 4.2, ""MONTH"": 5.27, ""YEAR"": 12.45}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 6.78, ""YEAR"": 15.12}, ""HYCOM"": {""MONTH"": 4.21, ""YEAR"": 12.36}}, ""SSH"": {""AVISO"": {""8DAYS"": -13.91}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.2, ""MONTH"": 1.87, ""8DAYS"": 1.11}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.98, ""YEAR"": 3.45}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.01, ""MONTH"": 2.08, ""YEAR"": 4.09}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.21, ""YEAR"": 31.3}}, ""BATH"": {""ETOPO1"": -3.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_45,41.3313,-71.8167,Grey Seal,Halichoerus grypus,Atlantic gray seal,180653,1,,2/11/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_45"", ""obsDate"": ""2007-02-11"", ""longitude"": -71.817, ""latitude"": 41.331, ""SST"": {""PF51"": {""YEAR"": 12.15, ""MONTH"": 3.9, ""8DAYS"": 3.975}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 15.56}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -20.35}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 4.26, ""MONTH"": 2.31, ""8DAYS"": 2.35}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.51, ""YEAR"": 6.67}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.23, ""YEAR"": 3.61}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 22.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_253,41.3131,-71.8426,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/6/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_253"", ""obsDate"": ""2007-02-06"", ""longitude"": -71.843, ""latitude"": 41.313, ""SST"": {""PF51"": {""YEAR"": 12.15, ""MONTH"": 3.9, ""8DAYS"": 3.975}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 15.56}, ""HYCOM"": {""MONTH"": 3.95, ""YEAR"": 12.16}}, ""SSH"": {""AVISO"": {""8DAYS"": -19.12}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.02, ""MONTH"": 2.11, ""8DAYS"": 2.11}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 2.48, ""MONTH"": 2.48, ""YEAR"": 4.59}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.03, ""YEAR"": 2.96}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.07, ""YEAR"": 31.14}}, ""BATH"": {""ETOPO1"": -7.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_426,41.4306,-71.4553,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,1/9/2007 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_426"", ""obsDate"": ""2007-01-09"", ""longitude"": -71.455, ""latitude"": 41.431, ""SSH"": {""AVISO"": {""8DAYS"": -13}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.74, ""YEAR"": 9.06}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 9.93, ""8DAYS"": 10.04, ""MONTH"": 9.2, ""YEAR"": 12.21}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.48}, ""HYCOM"": {""MONTH"": 6.97, ""YEAR"": 12.12}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.13, ""YEAR"": 31.46}}, ""BATH"": {""ETOPO1"": -6.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_726,41.166944,-71.623056,Common dolphin,Delphinus delphis,Short-beaked Common Dolphin,180438,1,,12/1/2006 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_726"", ""obsDate"": ""2006-12-01"", ""longitude"": -71.623, ""latitude"": 41.167, ""SST"": {""PF51"": {""YEAR"": 11.775, ""MONTH"": 10.875, ""8DAYS"": 12.525}, ""OISST"": {""DAY"": 12.78, ""8DAYS"": 12.53, ""MONTH"": 10.85, ""YEAR"": 12.8}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 10.85, ""YEAR"": 15.78}, ""HYCOM"": {""MONTH"": 10.62, ""YEAR"": 13.18}}, ""SSH"": {""AVISO"": {""8DAYS"": 0.54}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.62, ""MONTH"": 1.82, ""8DAYS"": 2.18}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.28, ""MONTH"": 3.28, ""YEAR"": 2.63}, ""SeaWiFS"": {""8DAYS"": 2.14, ""MONTH"": 1.9, ""YEAR"": 2.63}}, ""BATH"": {""S2004"": -1, ""ETOPO1"": -9.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.21, ""YEAR"": 31.1}}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_1104,41.376944,-71.524167,Leatherback - Dermochelys coriacea,Dermochelys coriacea,Leatherback Sea Turtle,173843,1,,11/20/2006 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_1104"", ""obsDate"": ""2006-11-20"", ""longitude"": -71.524, ""latitude"": 41.377, ""SST"": {""PF51"": {""YEAR"": 10.425, ""MONTH"": 12.225, ""8DAYS"": 12.6}, ""OISST"": {""DAY"": 12.38, ""8DAYS"": 12.61, ""MONTH"": 12.42, ""YEAR"": 12.57}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 20.57}, ""HYCOM"": {""MONTH"": 12.91, ""YEAR"": 13.03}}, ""SSH"": {""AVISO"": {""8DAYS"": 1.92}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.83}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 3.62}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.55, ""YEAR"": 31.28}}, ""BATH"": {""ETOPO1"": -1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_1105,41.433611,-71.455833,Leatherback - Dermochelys coriacea,Dermochelys coriacea,Leatherback Sea Turtle,173843,1,,11/20/2006 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_1105"", ""obsDate"": ""2006-11-20"", ""longitude"": -71.456, ""latitude"": 41.434, ""SSH"": {""AVISO"": {""8DAYS"": 1.92}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.42, ""YEAR"": 3.86}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 12.49, ""8DAYS"": 12.74, ""MONTH"": 12.47, ""YEAR"": 12.6}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 12.79, ""YEAR"": 17.73}, ""HYCOM"": {""MONTH"": 12.8, ""YEAR"": 12.88}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.54, ""YEAR"": 31.27}}, ""BATH"": {""ETOPO1"": -6.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_725,41.368889,-71.490833,Common dolphin,Delphinus delphis,Short-beaked Common Dolphin,180438,1,,11/1/2006 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_725"", ""obsDate"": ""2006-11-01"", ""longitude"": -71.491, ""latitude"": 41.369, ""SST"": {""PF51"": {""YEAR"": 9.6, ""MONTH"": 13.35, ""8DAYS"": 13.35}, ""OISST"": {""DAY"": 13.09, ""8DAYS"": 13.26, ""MONTH"": 12.47, ""YEAR"": 12.6}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 14.01, ""MONTH"": 12.98, ""YEAR"": 15.16}, ""HYCOM"": {""MONTH"": 12.91, ""YEAR"": 13.03}}, ""SSH"": {""AVISO"": {""8DAYS"": -4.44}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.53, ""MONTH"": 2.08}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 3.03, ""MONTH"": 3.32, ""YEAR"": 3.28}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 3.26, ""MONTH"": 2.01, ""YEAR"": 2.61}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.55, ""YEAR"": 31.28}}, ""BATH"": {""ETOPO1"": -2.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_425,41.3275,-71.7504,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,10/31/2006 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_425"", ""obsDate"": ""2006-10-31"", ""longitude"": -71.75, ""latitude"": 41.328, ""SST"": {""PF51"": {""YEAR"": 11.7, ""MONTH"": 16.725, ""8DAYS"": 13.575}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 14.61, ""MONTH"": 16.38, ""YEAR"": 14.99}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -2.41}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.77, ""MONTH"": 3.24}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 75.9, ""MONTH"": 13.87, ""YEAR"": 4.68}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.66, ""MONTH"": 2.85, ""YEAR"": 2.66}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 5.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_637,41.251667,-72.8175,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,10/3/2006 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_637"", ""obsDate"": ""2006-10-03"", ""longitude"": -72.817, ""latitude"": 41.252, ""SST"": {""PF51"": {""YEAR"": 11.775, ""MONTH"": 18.225, ""8DAYS"": 17.925}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": 1.53}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_252,41.462778,-71.320833,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,9/27/2006 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_252"", ""obsDate"": ""2006-09-27"", ""longitude"": -71.321, ""latitude"": 41.463, ""SST"": {""PF51"": {""YEAR"": 12, ""MONTH"": 18.6}, ""OISST"": {""DAY"": 18.54, ""8DAYS"": 18.59, ""MONTH"": 18.95, ""YEAR"": 12.6}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 18.91, ""MONTH"": 18.91, ""YEAR"": 17.78}, ""HYCOM"": {""MONTH"": 19.76, ""YEAR"": 13.11}}, ""SSH"": {""AVISO"": {""8DAYS"": -0.26}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.46, ""MONTH"": 1.8, ""8DAYS"": 2.07}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": 1.47, ""8DAYS"": 1.78, ""MONTH"": 1.78, ""YEAR"": 2.34}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.64, ""YEAR"": 31.37}}, ""BATH"": {""ETOPO1"": 7.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
